0.7713,0.9582
0.7594,0.9537
0.7625,0.9546
0.7533,0.9611
0.7633,0.9635
0.7497,0.9617
0.7548,0.9663
0.7637,0.9632
0.7644,0.9643
0.7627,0.9634
0.7648,0.9678
0.7558,0.9654
0.7736,0.9615
0.7658,0.9575
0.7795,0.9634
0.7734,0.9633
0.7673,0.9496
0.7648,0.9629
0.7721,0.9607
0.7608,0.9605
0.7542,0.9555
0.7612,0.9598
0.7548,0.9656
0.7601,0.9667
0.7638,0.9691
0.7607,0.9544
0.7643,0.9529
0.7618,0.9554
0.7776,0.9608
0.7590,0.9601
0.7562,0.9618
0.7546,0.9648
0.7641,0.9581
0.7572,0.9622
0.7514,0.9645
0.7503,0.9540
0.7395,0.9608
0.7436,0.9550
0.7473,0.9571
0.7491,0.9541
0.7548,0.9555
0.7523,0.9560
0.7524,0.9552
0.7500,0.9579
0.7516,0.9563
0.7418,0.9555
0.7494,0.9604
0.7419,0.9564
0.7358,0.9552
0.7525,0.9619
0.7496,0.9615
0.7597,0.9744
0.7503,0.9726
0.7520,0.9567
0.7480,0.9578
0.7579,0.9639
0.7365,0.9478
0.7514,0.9625
0.7448,0.9515
0.7372,0.9538
0.7402,0.9519
0.7458,0.9562
0.7474,0.9559
0.7439,0.9588
0.7530,0.9579
0.7335,0.9537
0.7369,0.9556
0.7463,0.9612
0.7387,0.9592
0.7576,0.9625
0.7588,0.9600
0.7728,0.9686
0.7692,0.9645
0.7612,0.9675
0.7676,0.9609
0.7868,0.9694
0.7768,0.9736
0.7758,0.9608
0.7667,0.9599
0.7617,0.9735
0.7679,0.9714
0.7774,0.9698
0.7670,0.9681
0.7622,0.9645
0.7711,0.9657
0.7523,0.9631
0.7659,0.9628
0.7520,0.9603
0.7482,0.9637
0.7693,0.9701
0.7796,0.9696
0.7767,0.9685
0.7727,0.9585
0.7785,0.9686
0.7773,0.9613
0.7829,0.9629
0.7749,0.9629
0.7748,0.9684
0.7748,0.9655
0.7802,0.9649
0.7850,0.9694
0.7859,0.9672
0.7760,0.9700
0.7766,0.9610
0.7717,0.9689
0.7729,0.9693
0.7757,0.9661
0.7679,0.9588
0.7772,0.9615
0.7748,0.9678
0.7681,0.9674
0.7792,0.9739
0.7825,0.9671
0.7893,0.9627
0.7778,0.9688
0.7694,0.9583
0.7831,0.9716
0.7819,0.9711
0.7785,0.9625
0.7800,0.9638
0.7737,0.9631
0.7833,0.9706
0.7691,0.9621
0.7839,0.9719
0.7815,0.9660
0.7882,0.9669
0.7705,0.9664
0.7887,0.9609
0.7908,0.9660
0.8015,0.9664
0.7940,0.9685
0.7866,0.9646
0.7977,0.9771
0.7856,0.9698
0.7855,0.9599
0.7828,0.9721
0.7758,0.9559
0.7869,0.9687
0.7858,0.9583
0.7817,0.9562
0.7743,0.9563
0.7867,0.9608
0.7757,0.9669
0.7792,0.9647
0.7875,0.9630
0.7776,0.9624
0.7757,0.9653
0.7714,0.9694
0.7718,0.9662
0.7836,0.9691
0.7713,0.9657
0.7787,0.9581
0.7748,0.9666
0.7631,0.9663
0.7779,0.9669
0.7762,0.9627
0.7678,0.9632
0.7793,0.9622
0.7718,0.9678
0.7898,0.9713
0.7894,0.9721
0.7844,0.9725
0.7843,0.9693
0.7829,0.9701
